"ID","GeneID","geneSymbol","chr","strand","exonStart_0base","exonEnd","upstreamES","upstreamEE","downstreamES","downstreamEE","ID.1","IJC_SAMPLE_1","SJC_SAMPLE_1","IJC_SAMPLE_2","SJC_SAMPLE_2","IncFormLen","SkipFormLen","PValue","FDR","IncLevel1","IncLevel2","IncLevelDifference"
7215,"ENSG00000147180.17","ZNF711","chrX","+",85245902,85246022,85243990,85244191,85247546,85247651,7215,"17,22,26","0,1,8","4,19,24","0,0,0",269,149,7.15012560213e-05,0.00417434925431019,"1.0,0.924,0.643","1.0,1.0,1.0",-0.144
35471,"ENSG00000181722.18","ZBTB20","chr3","-",114383615,114383746,114380776,114380940,114388064,114388123,35471,"4,4,0","0,0,1","0,1,2","1,6,0",280,149,7.18541117617e-05,0.00418874394859348,"1.0,1.0,0.0","0.0,0.081,1.0",0.306
78916,"ENSG00000166839.18","ANKDD1A","chr15","+",64926900,64926999,64926065,64926170,64930821,64930920,78916,"27,28,40","1,6,2","18,24,37","0,0,0",248,149,7.29843520294e-05,0.00424521159055141,"0.942,0.737,0.923","1.0,1.0,1.0",-0.133
110072,"ENSG00000090013.11","BLVRB","chr19","-",40457498,40458244,40451363,40451492,40465609,40465735,110072,"10,16,16","6,19,8","8,10,11","24,23,38",895,149,7.32032353682e-05,0.0042548030940595,"0.217,0.123,0.25","0.053,0.067,0.046",0.141
37185,"ENSG00000173402.13","DAG1","chr3","+",49487253,49487415,49476848,49476905,49510418,49510819,37185,"2,4,1","16,13,24","6,14,4","11,15,2",311,149,7.34364477586e-05,0.00426521269719533,"0.057,0.128,0.02","0.207,0.309,0.489",-0.267
103905,"ENSG00000186635.16","ARAP1","chr11","-",72692752,72692785,72688454,72688537,72693324,72693470,103905,"36,41,51","102,105,148","17,26,15","116,118,101",182,149,7.36024896496e-05,0.00427170855797734,"0.224,0.242,0.22","0.107,0.153,0.108",0.106
8137,"ENSG00000105376.5","ICAM5","chr19","+",10291071,10291341,10289951,10290125,10291488,10291809,8137,"134,174,245","2,5,2","177,208,197","13,28,2",419,149,7.4002261312e-05,0.00428859428331271,"0.96,0.925,0.978","0.829,0.725,0.972",0.112
105073,"ENSG00000160584.17","SIK3","chr11","-",116875373,116875451,116875157,116875267,116876252,116876363,105073,"21,23,37","0,1,0","47,37,23","0,6,6",227,149,7.40699276592e-05,0.00428936175493009,"1.0,0.938,1.0","1.0,0.802,0.716",0.14
11963,"ENSG00000168591.16","TMUB2","chr17","+",44187616,44187743,44187048,44187109,44189021,44189588,11963,"11,8,15","0,0,0","9,15,15","0,12,1",276,149,7.42000610008e-05,0.00429037987833315,"1.0,1.0,1.0","1.0,0.403,0.89",0.236
53945,"ENSG00000182923.20","CEP63","chr3","+",134495295,134495360,134486457,134486556,134507108,134507286,53945,"1,11,4","5,3,0","1,9,3","0,0,0",214,149,7.43596893206e-05,0.00429037987833315,"0.122,0.719,1.0","1.0,1.0,1.0",-0.386
89127,"ENSG00000077782.23","FGFR1","chr8","-",38421796,38423175,38419532,38419735,38424508,38424623,89127,"219,235,234","0,0,0","185,252,183","5,4,0",1528,149,7.42603912202e-05,0.00429037987833315,"1.0,1.0,1.0","0.783,0.86,1.0",0.119
100643,"ENSG00000177106.17","EPS8L2","chr11","+",706673,706801,706230,706288,709552,709795,100643,"13,25,20","2,1,1","5,20,13","9,9,3",277,149,7.43077601275e-05,0.00429037987833315,"0.778,0.931,0.915","0.23,0.544,0.7",0.383
46254,"ENSG00000169255.15","B3GALNT1","chr3","-",161089943,161090066,161084016,161086788,161103426,161103517,46254,"3,1,0","7,11,9","4,3,4","0,8,0",272,149,7.45820130377e-05,0.00429691619705141,"0.19,0.047,0.0","1.0,0.17,1.0",-0.644
8198,"ENSG00000174652.20","ZNF266","chr19","-",9418761,9418895,9418504,9418631,9419050,9419299,8198,"2,14,10","1,0,1","3,8,4","1,4,5",283,149,7.58239209442e-05,0.00435890760701468,"0.513,1.0,0.84","0.612,0.513,0.296",0.311
45350,"ENSG00000088766.12","CRLS1","chr20","+",6026170,6026238,6023379,6023422,6031284,6031370,45350,"19,33,16","7,2,2","8,15,5","5,16,5",217,149,7.62647432168e-05,0.00437464393972142,"0.651,0.919,0.846","0.523,0.392,0.407",0.365
47094,"ENSG00000064115.11","TM7SF3","chr12","-",26980565,26980646,26971578,26974227,26995236,26995268,47094,"2,3,2","0,1,2","1,0,1","1,9,1",230,149,7.63196779435e-05,0.00437464393972142,"1.0,0.66,0.393","0.393,0.0,0.393",0.422
90098,"ENSG00000154582.18","ELOC","chr8","-",73970578,73970634,73959764,73959818,73971869,73971908,90098,"27,29,17","4,0,1","17,28,8","6,11,3",205,149,7.62657120812e-05,0.00437464393972142,"0.831,1.0,0.925","0.673,0.649,0.66",0.258
49791,"ENSG00000258168.6","ENSG00000258168","chr12","+",70510407,70510577,70468084,70468327,70520198,70520267,49791,"0,1,1","7,10,3","4,11,1","3,8,0",319,149,7.63968727949e-05,0.00437588628585032,"0.0,0.045,0.135","0.384,0.391,1.0",-0.532
83904,"ENSG00000078967.13","UBE2D4","chr7","+",43947158,43947229,43938430,43938494,43948631,43948737,83904,"0,6,5","18,13,11","1,0,0","13,17,14",220,149,7.76245891093e-05,0.00443011005839933,"0.0,0.238,0.235","0.05,0.0,0.0",0.141
32473,"ENSG00000090615.16","GOLGA3","chr12","-",132827807,132827902,132827606,132827713,132828326,132828731,32473,"5,7,19","2,13,0","0,4,0","10,7,2",244,149,7.8560888741e-05,0.00447059671200138,"0.604,0.247,1.0","0.0,0.259,0.0",0.531
112590,"ENSG00000259431.6","THTPA","chr14","+",23556742,23557034,23556270,23556343,23558694,23558898,112590,"32,41,22","2,0,0","7,31,17","0,10,3",441,149,7.87047426329e-05,0.004475551436228,"0.844,1.0,1.0","1.0,0.512,0.657",0.225
55088,"ENSG00000107864.15","CPEB3","chr10","-",92091829,92091944,92081319,92081501,92111075,92111194,55088,"6,5,10","6,2,0","11,13,7","0,0,1",264,149,7.89560510484e-05,0.00448660502046117,"0.361,0.585,1.0","1.0,1.0,0.798",-0.284
24872,"ENSG00000106976.22","DNM1","chr9","+",128253100,128253137,128250724,128250940,128254005,128254162,24872,"4,8,0","6,18,2","0,1,0","6,7,4",186,149,8.0595148949e-05,0.00456001914171962,"0.348,0.263,0.0","0.0,0.103,0.0",0.169
99407,"ENSG00000059573.9","ALDH18A1","chr10","-",95637286,95637436,95633490,95633649,95653289,95653405,99407,"25,20,21","0,2,7","26,56,23","1,0,0",299,149,8.10905954006e-05,0.00458057733175419,"1.0,0.833,0.599","0.928,1.0,1.0",-0.165
67438,"ENSG00000138002.16","IFT172","chr2","-",27445552,27445629,27445443,27445449,27445744,27445843,67438,"5,2,3","12,17,20","0,0,0","18,18,5",226,149,8.13418438936e-05,0.00458580645670535,"0.216,0.072,0.09","0.0,0.0,0.0",0.126
39453,"ENSG00000055955.17","ITIH4","chr3","-",52818051,52818168,52816883,52817058,52818256,52818283,39453,"1,0,5","0,1,0","0,3,0","1,4,1",266,149,8.20453879329e-05,0.00461886232137965,"1.0,0.0,1.0","0.0,0.296,0.0",0.568
86881,"ENSG00000232023.3","LINC01807","chr2","-",228488682,228488793,228483256,228483498,228568253,228568566,86881,"34,33,30","0,1,13","26,19,15","0,0,0",260,149,8.24337427763e-05,0.00463741287431412,"1.0,0.95,0.569","1.0,1.0,1.0",-0.16
110853,"ENSG00000161265.15","U2AF1L4","chr19","-",35743154,35743345,35742530,35742803,35743808,35743904,110853,"0,1,3","14,27,18","32,5,7","11,22,38",340,149,8.26763742572e-05,0.00464774496225479,"0.0,0.016,0.068","0.56,0.091,0.075",-0.214
78593,"ENSG00000112290.13","WASF1","chr6","-",110160634,110160732,110127468,110127629,110178597,110178742,78593,"15,29,45","3,1,0","16,24,23","9,8,3",247,149,8.28121893676e-05,0.00465206179972017,"0.751,0.946,1.0","0.517,0.644,0.822",0.238
78149,"ENSG00000119943.13","PYROXD2","chr10","-",98387864,98388084,98387200,98387307,98388353,98388436,78149,"6,3,3","0,0,1","4,11,0","2,3,1",369,149,8.29267385558e-05,0.00465517870318759,"1.0,1.0,0.548","0.447,0.597,0.0",0.501
86195,"ENSG00000231721.8","LINC-PINT","chr7","-",130959868,130959970,130944168,130945835,130984052,130984109,86195,"0,4,9","4,6,5","0,1,0","6,3,4",251,149,8.31515564832e-05,0.00466115926331679,"0.0,0.284,0.517","0.0,0.165,0.0",0.212
11918,"ENSG00000013306.16","SLC25A39","chr17","-",44321433,44321558,44320354,44320436,44322418,44322445,11918,"24,44,37","0,0,0","21,47,56","1,9,0",274,149,8.45811133597e-05,0.00472784429038635,"1.0,1.0,1.0","0.919,0.74,1.0",0.114
11327,"ENSG00000293515.1","ENSG00000293515","chr17","-",60085931,60086079,60085102,60085203,60088196,60088301,11327,"0,0,1","14,14,10","1,10,2","16,8,11",297,149,8.47320092607e-05,0.00473292226072436,"0.0,0.0,0.048","0.03,0.385,0.084",-0.15
7102,"ENSG00000168813.17","ZNF507","chr19","+",32347244,32347338,32345609,32345783,32352828,32354957,7102,"68,86,44","31,28,23","60,68,49","8,14,6",243,149,8.5142823355e-05,0.00474913773724298,"0.574,0.653,0.54","0.821,0.749,0.834",-0.212
64039,"ENSG00000138018.19","SELENOI","chr2","+",26383298,26383347,26373366,26373629,26389004,26395885,64039,"0,4,0","1,3,1","0,3,4","1,0,0",198,149,8.55845116903e-05,0.00477039836553819,"0.0,0.501,0.0","0.0,1.0,1.0",-0.5
47786,"ENSG00000162688.17","AGL","chr1","+",99864385,99864589,99850974,99851124,99870399,99870581,47786,"101,72,52","0,1,0","29,54,57","9,2,0",353,149,8.59200912566e-05,0.00478571872253635,"1.0,0.968,1.0","0.576,0.919,1.0",0.158
18220,"ENSG00000247240.10","UBL7-DT","chr15","+",74466035,74466130,74461247,74462027,74479059,74479222,18220,"14,12,31","0,3,5","16,20,15","0,0,0",244,149,8.74726775255e-05,0.00484821313584549,"1.0,0.71,0.791","1.0,1.0,1.0",-0.166
85711,"ENSG00000122481.17","RWDD3","chr1","+",95239776,95239909,95237347,95237460,95246541,95246657,85711,"16,18,11","0,2,0","9,13,13","2,2,6",282,149,8.77489884917e-05,0.00486010999857578,"1.0,0.826,1.0","0.704,0.774,0.534",0.271
58776,"ENSG00000131374.15","TBC1D5","chr3","-",17562018,17562142,17508473,17508605,17586352,17586557,58776,"9,16,24","7,4,0","13,11,17","1,0,0",273,149,8.7996043605e-05,0.00486750540082399,"0.412,0.686,1.0","0.876,1.0,1.0",-0.259
61867,"ENSG00000173706.15","HEG1","chr3","-",125014712,125015012,125012622,125013990,125019261,125019597,61867,"24,49,27","5,1,11","24,23,36","0,2,0",449,149,8.93696683884e-05,0.00493254230674492,"0.614,0.942,0.449","1.0,0.792,1.0",-0.262
88498,"ENSG00000108423.15","TUBD1","chr17","-",59874538,59874703,59863663,59863847,59878102,59878334,88498,"29,26,19","1,0,0","18,15,22","7,0,2",314,149,9.00736306325e-05,0.00496052172101888,"0.932,1.0,1.0","0.55,1.0,0.839",0.181
78334,"ENSG00000196547.15","MAN2A2","chr15","+",90913272,90913374,90912876,90912991,90913613,90913755,78334,"29,20,32","2,7,0","19,34,27","0,0,0",251,149,9.02552054678e-05,0.004964036300729,"0.896,0.629,1.0","1.0,1.0,1.0",-0.158
49790,"ENSG00000258168.6","ENSG00000258168","chr12","+",70510211,70510284,70507894,70508001,70520198,70520267,49790,"4,19,13","0,0,0","11,18,5","2,3,2",222,149,9.03600570245e-05,0.0049663374437838,"1.0,1.0,1.0","0.787,0.801,0.627",0.262
56545,"ENSG00000119979.18","DENND10","chr10","+",119105310,119105495,119104091,119104197,119107967,119108164,56545,"29,32,23","41,62,40","22,2,2","35,63,30",334,149,9.06061790158e-05,0.00497639442448103,"0.24,0.187,0.204","0.219,0.014,0.029",0.123
49427,"ENSG00000069812.11","HES2","chr1","-",6419606,6419702,6412417,6413282,6424477,6424670,49427,"22,18,27","10,13,10","26,33,23","5,3,1",245,149,9.08490117451e-05,0.00498532045166253,"0.572,0.457,0.622","0.76,0.87,0.933",-0.304
55321,"ENSG00000145868.17","FBXO38","chr5","+",148427212,148427947,148425521,148425701,148433423,148433524,55321,"452,388,417","22,11,19","338,416,289","4,5,6",884,149,9.09553809945e-05,0.00498532045166253,"0.776,0.856,0.787","0.934,0.933,0.89",-0.113
91986,"ENSG00000104529.19","EEF1D","chr8","-",143593892,143594071,143586728,143586852,143596087,143596754,91986,"10,13,18","0,0,0","20,23,11","14,1,0",328,149,9.10782337648e-05,0.00498841625724302,"1.0,1.0,1.0","0.394,0.913,1.0",0.231
95565,"ENSG00000167081.18","PBX3","chr9","+",125962101,125962214,125960683,125960849,125963011,125963101,95565,"11,17,20","22,28,20","26,35,14","9,14,9",262,149,9.14462468525e-05,0.0050016210587646,"0.221,0.257,0.363","0.622,0.587,0.469",-0.279
100078,"ENSG00000115392.13","FANCL","chr2","-",58163028,58163074,58161521,58161638,58163433,58163493,100078,"25,16,17","6,10,8","21,18,14","0,3,1",195,149,9.22324115623e-05,0.0050341395549049,"0.761,0.55,0.619","1.0,0.821,0.915",-0.269
29147,"ENSG00000162910.19","MRPL55","chr1","-",228108436,228109021,228108246,228108321,228109260,228109290,29147,"142,179,209","3,8,3","140,175,117","18,13,8",734,149,9.23267835012e-05,0.00503580307380421,"0.906,0.82,0.934","0.612,0.732,0.748",0.189
39684,"ENSG00000177225.17","GATD1","chr11","-",770678,770903,767224,770398,770992,771104,39684,"69,104,112","7,0,0","73,99,84","13,12,5",374,149,9.25620533071e-05,0.00503817557417064,"0.797,1.0,1.0","0.691,0.767,0.87",0.156
42376,"ENSG00000163138.19","PACRGL","chr4","+",20707802,20707870,20704659,20704814,20713431,20713521,42376,"36,58,52","1,0,13","30,22,22","7,9,20",217,149,9.25258221163e-05,0.00503817557417064,"0.961,1.0,0.733","0.746,0.627,0.43",0.297
96299,"ENSG00000165689.17","ENTR1","chr9","-",136408998,136409067,136407825,136407938,136409873,136410268,96299,"40,45,30","9,12,9","22,49,39","1,3,3",218,149,9.33666616972e-05,0.00507846338279145,"0.752,0.719,0.695","0.938,0.918,0.899",-0.196
37102,"ENSG00000164078.15","MST1R","chr3","-",49895230,49895373,49891757,49891838,49895446,49895548,37102,"53,53,68","1,0,2","67,86,48","3,7,8",292,149,9.43158706799e-05,0.00511949404107184,"0.964,1.0,0.946","0.919,0.862,0.754",0.125
90288,"ENSG00000133739.16","LRRCC1","chr8","+",85115099,85115275,85112931,85113099,85123412,85123606,90288,"47,36,32","1,1,0","19,51,25","2,8,1",325,149,9.53492257503e-05,0.00516846576857627,"0.956,0.943,1.0","0.813,0.745,0.92",0.14
18894,"ENSG00000137871.21","ZNF280D","chr15","-",56707081,56707143,56704120,56704267,56707262,56707306,18894,"56,60,51","1,1,0","21,48,51","9,4,0",211,149,9.63710476436e-05,0.00521667865386699,"0.975,0.977,1.0","0.622,0.894,1.0",0.145
83210,"ENSG00000175029.17","CTBP2","chr10","-",125110989,125111093,125003337,125003492,125160318,125160563,83210,"83,72,84","0,18,0","49,70,62","20,15,12",253,149,9.67174958083e-05,0.00522825063932179,"1.0,0.702,1.0","0.591,0.733,0.753",0.208
46253,"ENSG00000169255.15","B3GALNT1","chr3","-",161089943,161090062,161083882,161086788,161103426,161103517,46253,"5,1,0","7,11,9","12,3,4","0,8,0",268,149,9.69618851384e-05,0.00523786907277793,"0.284,0.048,0.0","1.0,0.173,1.0",-0.614
75115,"ENSG00000130749.10","ZC3H4","chr19","-",47110894,47110956,47094388,47094608,47112147,47112247,75115,"2,0,0","12,23,15","1,3,13","19,19,19",211,149,9.73559051926e-05,0.00525555182722929,"0.105,0.0,0.0","0.036,0.1,0.326",-0.119
69936,"ENSG00000147036.12","LANCL3","chrX","+",37668367,37668450,37667281,37667489,37675653,37684463,69936,"0,1,2","6,6,7","6,7,2","2,10,1",232,149,9.75474499014e-05,0.00526228765501632,"0.0,0.097,0.155","0.658,0.31,0.562",-0.426
40461,"ENSG00000162482.5","AKR7A3","chr1","-",19285017,19285114,19284685,19284785,19285887,19285992,40461,"0,3,9","4,4,0","16,23,15","2,0,0",246,149,9.91000633715e-05,0.00532055278925393,"0.0,0.312,1.0","0.829,1.0,1.0",-0.506
76037,"ENSG00000151338.21","MIPOL1","chr14","+",37227725,37227838,37197949,37198104,37247102,37247240,76037,"3,10,1","29,7,18","0,0,0","5,14,7",262,149,9.96407354288e-05,0.00534230242368767,"0.056,0.448,0.031","0.0,0.0,0.0",0.178
47236,"ENSG00000078140.14","UBE2K","chr4","+",39745751,39745810,39698138,39698390,39774833,39774933,47236,"1,6,12","16,23,10","13,17,11","4,11,0",208,149,9.97562275715e-05,0.00534485865129012,"0.043,0.157,0.462","0.7,0.525,1.0",-0.521
67801,"ENSG00000164011.18","ZNF691","chr1","+",42849290,42849413,42846572,42846657,42849564,42849742,67801,"21,6,5","0,2,5","7,25,3","0,0,0",272,149,9.99619914498e-05,0.00534861123972572,"1.0,0.622,0.354","1.0,1.0,1.0",-0.341
44765,"ENSG00000085760.15","MTIF2","chr2","-",55266380,55266518,55263640,55263865,55268577,55268739,44765,"7,6,16","0,0,0","12,2,18","4,3,0",287,149,0.000100389782587,0.00536421743362332,"1.0,1.0,1.0","0.609,0.257,1.0",0.378
2756,"ENSG00000100038.20","TOP3B","chr22","-",21982413,21982449,21975980,21976187,21982729,21982766,2756,"2,1,1","4,19,16","6,14,7","12,14,16",185,149,0.000100840327449,0.00537846844068415,"0.287,0.041,0.048","0.287,0.446,0.261",-0.206
67075,"ENSG00000134744.14","TUT4","chr1","-",52461133,52461223,52446589,52446667,52465069,52465173,67075,"6,3,7","0,0,1","5,0,7","0,3,5",239,149,0.000100929452817,0.00537846844068415,"1.0,1.0,0.814","1.0,0.0,0.466",0.449
49349,"ENSG00000130956.14","HABP4","chr9","+",96465709,96465778,96458378,96458541,96484461,96484633,49349,"4,3,0","0,0,2","0,0,1","1,2,0",218,149,0.000101703789051,0.00539544282567893,"1.0,1.0,0.0","0.0,0.0,1.0",0.333
17606,"ENSG00000140563.16","MCTP2","chr15","+",94442918,94442960,94401899,94402019,94458136,94458246,17606,"4,8,14","1,0,0","5,13,5","4,0,4",191,149,0.000102421655172,0.00542352837057201,"0.757,1.0,1.0","0.494,1.0,0.494",0.256
58374,"ENSG00000142621.21","FHAD1","chr1","+",15367462,15367622,15365826,15365933,15369369,15369502,58374,"21,26,15","0,2,6","18,17,12","0,0,0",309,149,0.000102463157315,0.00542352837057201,"1.0,0.862,0.547","1.0,1.0,1.0",-0.197
31336,"ENSG00000226287.10","TMEM191A","chr22","+",20702843,20702893,20702585,20702709,20703005,20703122,31336,"5,14,9","3,6,0","6,16,11","0,0,1",199,149,0.000102851978601,0.00544045549895155,"0.555,0.636,1.0","1.0,1.0,0.892",-0.234
88330,"ENSG00000090554.13","FLT3LG","chr19","+",49480297,49480476,49476422,49476566,49486014,49486029,88330,"2,4,9","0,2,4","9,6,3","0,0,0",328,149,0.000103221276961,0.00544901871646431,"1.0,0.476,0.505","1.0,1.0,1.0",-0.34
102352,"ENSG00000245937.10","SLC12A2-DT","chr5","-",128076946,128077093,128064736,128064850,128082734,128082881,102352,"2,1,0","1,1,2","4,3,2","0,0,2",296,149,0.00010321119416,0.00544901871646431,"0.502,0.335,0.0","1.0,1.0,0.335",-0.499
41964,"ENSG00000143147.15","GPR161","chr1","-",168134905,168135036,168104476,168104894,168136009,168136383,41964,"13,14,11","2,1,0","7,9,14","6,5,4",280,149,0.000103397235868,0.00545100544811801,"0.776,0.882,1.0","0.383,0.489,0.651",0.378
61965,"ENSG00000090661.12","CERS4","chr19","+",8214365,8214481,8210705,8210862,8251043,8251249,61965,"0,18,2","12,11,18","0,1,0","24,22,6",265,149,0.000104035933627,0.00548101076792246,"0.0,0.479,0.059","0.0,0.025,0.0",0.171
65968,"ENSG00000167733.14","HSD11B1L","chr19","+",5684988,5685119,5684780,5684905,5686415,5686527,65968,"23,12,21","0,0,0","16,20,8","0,2,6",280,149,0.000106290198401,0.00558112057759814,"1.0,1.0,1.0","1.0,0.842,0.415",0.248
43742,"ENSG00000143621.17","ILF2","chr1","-",153663018,153663133,153661787,153662556,153664042,153664130,43742,"11,3,10","0,0,0","18,11,6","3,4,0",264,149,0.000107677571057,0.00563507209562989,"1.0,1.0,1.0","0.772,0.608,1.0",0.207
79763,"ENSG00000164520.12","RAET1E","chr6","-",149890816,149891034,149889884,149890041,149895845,149896032,79763,"28,38,58","1,2,14","26,35,36","0,0,2",367,149,0.000107746668123,0.00563507209562989,"0.919,0.885,0.627","1.0,1.0,0.88",-0.15
58927,"ENSG00000213020.10","ZNF611","chr19","-",52711206,52711304,52706655,52706864,52714014,52714141,58927,"14,2,4","8,7,9","0,1,1","2,6,7",247,149,0.000108070831068,0.00564827755346447,"0.514,0.147,0.211","0.0,0.091,0.079",0.234
87056,"ENSG00000123136.15","DDX39A","chr19","-",14416268,14416405,14413012,14413224,14418928,14419073,87056,"5,4,1","0,0,0","9,8,9","1,0,8",286,149,0.000108580517837,0.0056711554097569,"1.0,1.0,1.0","0.824,1.0,0.37",0.269
112993,"ENSG00000153071.15","DAB2","chr5","-",39388304,39388367,39382617,39383271,39388798,39388852,112993,"31,9,30","0,0,1","42,24,23","0,4,7",212,149,0.000108948658887,0.00568661493389331,"1.0,1.0,0.955","1.0,0.808,0.698",0.15
48590,"ENSG00000168491.10","CCDC110","chr4","-",185462993,185463049,185462642,185462708,185470944,185471049,48590,"1,13,12","0,2,10","10,9,5","1,0,0",205,149,0.000109292219603,0.00569719821854336,"1.0,0.825,0.466","0.879,1.0,1.0",-0.196
71150,"ENSG00000150722.11","PPP1R1C","chr2","+",181987817,181987899,181975218,181975264,182061441,182061479,71150,"23,17,21","70,41,44","13,5,0","52,30,53",231,149,0.000109321155432,0.00569719821854336,"0.175,0.211,0.235","0.139,0.097,0.0",0.128
84826,"ENSG00000126391.14","FRMD8","chr11","+",65393572,65393674,65389360,65389528,65394040,65394099,84826,"67,65,118","10,2,7","47,88,90","7,21,27",251,149,0.000109508517464,0.00570073566969958,"0.799,0.951,0.909","0.799,0.713,0.664",0.161
12932,"ENSG00000128487.19","SPECC1","chr17","+",20306022,20306082,20260191,20260294,20313975,20314685,12932,"53,82,61","1,3,1","60,54,35","6,9,4",209,149,0.000109958517676,0.00571660987508835,"0.974,0.951,0.978","0.877,0.811,0.862",0.118
97143,"ENSG00000165983.15","PTER","chr10","+",16505019,16505160,16486351,16486617,16511045,16513737,97143,"98,104,109","12,13,9","100,93,72","4,0,4",290,149,0.000109918678127,0.00571660987508835,"0.808,0.804,0.862","0.928,1.0,0.902",-0.119
22831,"ENSG00000263020.6","ENSG00000263020","chr6","+",31670972,31671008,31669117,31669172,31671155,31671284,22831,"0,0,2","2,5,1","3,2,5","1,2,1",185,149,0.00011080107975,0.00574903693251893,"0.0,0.0,0.617","0.707,0.446,0.801",-0.446
45398,"ENSG00000120725.13","SIL1","chr5","-",139127943,139128052,139127738,139127853,139196440,139196528,45398,"2,1,0","25,33,16","0,10,3","15,15,4",258,149,0.000111878911105,0.00579806656507848,"0.044,0.017,0.0","0.0,0.278,0.302",-0.173
78888,"ENSG00000156521.14","TYSND1","chr10","-",70143841,70143972,70137980,70140141,70145420,70146700,78888,"37,35,44","7,11,3","47,36,37","4,0,0",280,149,0.000111893157971,0.00579806656507848,"0.738,0.629,0.886","0.862,1.0,1.0",-0.203
